location,date,vaccine,total_vaccinations
Chile,2021-06-01,Oxford/AstraZeneca,326365
Chile,2021-06-01,Pfizer/BioNTech,3462558
Chile,2021-06-01,Sinovac,15123131
Chile,2021-06-02,CanSino,33731
Chile,2021-06-02,Oxford/AstraZeneca,358832
Chile,2021-06-02,Pfizer/BioNTech,3541933
Chile,2021-06-02,Sinovac,15191293
Chile,2021-06-03,CanSino,73274
Chile,2021-06-03,Oxford/AstraZeneca,361156
Chile,2021-06-03,Pfizer/BioNTech,3588892
Chile,2021-06-03,Sinovac,15265429
Chile,2021-06-04,CanSino,107563
Chile,2021-06-04,Oxford/AstraZeneca,362706
Chile,2021-06-04,Pfizer/BioNTech,3612879
Chile,2021-06-04,Sinovac,15350039
Chile,2021-06-05,CanSino,117464
Chile,2021-06-05,Oxford/AstraZeneca,363025
Chile,2021-06-05,Pfizer/BioNTech,3617867
Chile,2021-06-05,Sinovac,15372360
Chile,2021-06-06,CanSino,119254
Chile,2021-06-06,Oxford/AstraZeneca,363055
Chile,2021-06-06,Pfizer/BioNTech,3618444
Chile,2021-06-06,Sinovac,15374938
Chile,2021-06-07,CanSino,146697
Chile,2021-06-07,Oxford/AstraZeneca,364997
Chile,2021-06-07,Pfizer/BioNTech,3629674
Chile,2021-06-07,Sinovac,15514962
Chile,2021-06-08,CanSino,166754
Chile,2021-06-08,Oxford/AstraZeneca,366675
Chile,2021-06-08,Pfizer/BioNTech,3642535
Chile,2021-06-08,Sinovac,15663945
Chile,2021-06-09,CanSino,183421
Chile,2021-06-09,Oxford/AstraZeneca,368639
Chile,2021-06-09,Pfizer/BioNTech,3654095
Chile,2021-06-09,Sinovac,15826096
Chile,2021-06-10,CanSino,196520
Chile,2021-06-10,Oxford/AstraZeneca,369926
Chile,2021-06-10,Pfizer/BioNTech,3667505
Chile,2021-06-10,Sinovac,16000370
Chile,2021-06-11,CanSino,200567
Chile,2021-06-11,Oxford/AstraZeneca,371159
Chile,2021-06-11,Pfizer/BioNTech,3683731
Chile,2021-06-11,Sinovac,16156518
Chile,2021-06-12,CanSino,200959
Chile,2021-06-12,Oxford/AstraZeneca,371486
Chile,2021-06-12,Pfizer/BioNTech,3686473
Chile,2021-06-12,Sinovac,16185458
Chile,2021-06-13,CanSino,201008
Chile,2021-06-13,Oxford/AstraZeneca,371501
Chile,2021-06-13,Pfizer/BioNTech,3687016
Chile,2021-06-13,Sinovac,16186909
Chile,2021-06-14,CanSino,204967
Chile,2021-06-14,Oxford/AstraZeneca,372670
Chile,2021-06-14,Pfizer/BioNTech,3718541
Chile,2021-06-14,Sinovac,16369591
Chile,2021-06-15,CanSino,208320
Chile,2021-06-15,Oxford/AstraZeneca,373452
Chile,2021-06-15,Pfizer/BioNTech,3769289
Chile,2021-06-15,Sinovac,16514870
Croatia,2021-01-01,Pfizer/BioNTech,1952
Croatia,2021-01-08,Johnson&Johnson,3
Croatia,2021-01-08,Moderna,8
Croatia,2021-01-08,Pfizer/BioNTech,30164
Croatia,2021-01-15,Moderna,1480
Croatia,2021-01-15,Oxford/AstraZeneca,3
Croatia,2021-01-15,Pfizer/BioNTech,47048
Croatia,2021-01-22,Moderna,2617
Croatia,2021-01-22,Pfizer/BioNTech,69060
Croatia,2021-01-29,Johnson&Johnson,5
Croatia,2021-01-29,Moderna,2704
Croatia,2021-01-29,Pfizer/BioNTech,85215
Croatia,2021-02-05,Moderna,3171
Croatia,2021-02-05,Oxford/AstraZeneca,6
Croatia,2021-02-05,Pfizer/BioNTech,101863
Croatia,2021-02-12,Moderna,8200
Croatia,2021-02-12,Oxford/AstraZeneca,3142
Croatia,2021-02-12,Pfizer/BioNTech,122067
Croatia,2021-02-19,Johnson&Johnson,6
Croatia,2021-02-19,Moderna,13176
Croatia,2021-02-19,Oxford/AstraZeneca,18767
Croatia,2021-02-19,Pfizer/BioNTech,141391
Croatia,2021-02-26,Moderna,14302
Croatia,2021-02-26,Oxford/AstraZeneca,58993
Croatia,2021-02-26,Pfizer/BioNTech,160866
Croatia,2021-03-05,Moderna,22662
Croatia,2021-03-05,Oxford/AstraZeneca,82995
Croatia,2021-03-05,Pfizer/BioNTech,184416
Croatia,2021-03-12,Moderna,29257
Croatia,2021-03-12,Oxford/AstraZeneca,115671
Croatia,2021-03-12,Pfizer/BioNTech,207052
Croatia,2021-03-19,Johnson&Johnson,7
Croatia,2021-03-19,Moderna,44324
Croatia,2021-03-19,Oxford/AstraZeneca,135856
Croatia,2021-03-19,Pfizer/BioNTech,237432
Croatia,2021-03-26,Johnson&Johnson,8
Croatia,2021-03-26,Moderna,52107
Croatia,2021-03-26,Oxford/AstraZeneca,155783
Croatia,2021-03-26,Pfizer/BioNTech,270189
Croatia,2021-04-02,Johnson&Johnson,9
Croatia,2021-04-02,Moderna,71129
Croatia,2021-04-02,Oxford/AstraZeneca,171159
Croatia,2021-04-02,Pfizer/BioNTech,301761
Croatia,2021-04-09,Johnson&Johnson,13
Croatia,2021-04-09,Moderna,83146
Croatia,2021-04-09,Oxford/AstraZeneca,199465
Croatia,2021-04-09,Pfizer/BioNTech,329142
Croatia,2021-04-16,Johnson&Johnson,16
Croatia,2021-04-16,Moderna,103010
Croatia,2021-04-16,Oxford/AstraZeneca,229991
Croatia,2021-04-16,Pfizer/BioNTech,387739
Croatia,2021-04-23,Johnson&Johnson,16
Croatia,2021-04-23,Moderna,113631
Croatia,2021-04-23,Oxford/AstraZeneca,244320
Croatia,2021-04-23,Pfizer/BioNTech,463917
Croatia,2021-04-30,Johnson&Johnson,788
Croatia,2021-04-30,Moderna,128206
Croatia,2021-04-30,Oxford/AstraZeneca,263710
Croatia,2021-04-30,Pfizer/BioNTech,548395
Croatia,2021-05-07,Johnson&Johnson,3579
Croatia,2021-05-07,Moderna,144995
Croatia,2021-05-07,Oxford/AstraZeneca,302943
Croatia,2021-05-07,Pfizer/BioNTech,719134
Croatia,2021-05-14,Johnson&Johnson,6252
Croatia,2021-05-14,Moderna,169721
Croatia,2021-05-14,Oxford/AstraZeneca,341497
Croatia,2021-05-14,Pfizer/BioNTech,891104
Croatia,2021-05-21,Johnson&Johnson,9343
Croatia,2021-05-21,Moderna,192805
Croatia,2021-05-21,Oxford/AstraZeneca,373958
Croatia,2021-05-21,Pfizer/BioNTech,1041853
Croatia,2021-05-28,Johnson&Johnson,12095
Croatia,2021-05-28,Moderna,208300
Croatia,2021-05-28,Oxford/AstraZeneca,402863
Croatia,2021-05-28,Pfizer/BioNTech,1176934
Croatia,2021-06-04,Johnson&Johnson,14161
Croatia,2021-06-04,Moderna,219124
Croatia,2021-06-04,Oxford/AstraZeneca,420683
Croatia,2021-06-04,Pfizer/BioNTech,1278286
Croatia,2021-06-11,Johnson&Johnson,16728
Croatia,2021-06-11,Moderna,237439
Croatia,2021-06-11,Oxford/AstraZeneca,442280
Croatia,2021-06-11,Pfizer/BioNTech,1445467
Croatia,2021-06-18,Johnson&Johnson,16929
Croatia,2021-06-18,Moderna,240339
Croatia,2021-06-18,Oxford/AstraZeneca,446042
Croatia,2021-06-18,Pfizer/BioNTech,1454685
Cyprus,2021-01-01,Pfizer/BioNTech,353
Cyprus,2021-01-08,Pfizer/BioNTech,6119
Cyprus,2021-01-15,Moderna,0
Cyprus,2021-01-15,Pfizer/BioNTech,10752
Cyprus,2021-01-22,Moderna,210
Cyprus,2021-01-22,Pfizer/BioNTech,17741
Cyprus,2021-01-29,Moderna,420
Cyprus,2021-01-29,Pfizer/BioNTech,24541
Cyprus,2021-02-05,Pfizer/BioNTech,32190
Cyprus,2021-02-12,Moderna,421
Cyprus,2021-02-12,Oxford/AstraZeneca,582
Cyprus,2021-02-12,Pfizer/BioNTech,42842
Cyprus,2021-02-19,Moderna,741
Cyprus,2021-02-19,Oxford/AstraZeneca,6122
Cyprus,2021-02-19,Pfizer/BioNTech,51095
Cyprus,2021-02-26,Moderna,951
Cyprus,2021-02-26,Oxford/AstraZeneca,18121
Cyprus,2021-02-26,Pfizer/BioNTech,58802
Cyprus,2021-03-05,Moderna,1301
Cyprus,2021-03-05,Oxford/AstraZeneca,28600
Cyprus,2021-03-05,Pfizer/BioNTech,68746
Cyprus,2021-03-12,Moderna,4195
Cyprus,2021-03-12,Oxford/AstraZeneca,40746
Cyprus,2021-03-12,Pfizer/BioNTech,78264
Cyprus,2021-03-19,Moderna,4304
Cyprus,2021-03-19,Oxford/AstraZeneca,41621
Cyprus,2021-03-19,Pfizer/BioNTech,85087
Cyprus,2021-03-26,Moderna,4304
Cyprus,2021-03-26,Oxford/AstraZeneca,48119
Cyprus,2021-03-26,Pfizer/BioNTech,94671
Cyprus,2021-04-02,Moderna,6546
Cyprus,2021-04-02,Oxford/AstraZeneca,52026
Cyprus,2021-04-02,Pfizer/BioNTech,102355
Cyprus,2021-04-09,Moderna,12455
Cyprus,2021-04-09,Oxford/AstraZeneca,59906
Cyprus,2021-04-09,Pfizer/BioNTech,112307
Cyprus,2021-04-16,Johnson&Johnson,0
Cyprus,2021-04-16,Moderna,13235
Cyprus,2021-04-16,Oxford/AstraZeneca,66739
Cyprus,2021-04-16,Pfizer/BioNTech,129841
Cyprus,2021-04-23,Oxford/AstraZeneca,77692
Cyprus,2021-04-23,Pfizer/BioNTech,150072
Cyprus,2021-04-30,Johnson&Johnson,1187
Cyprus,2021-04-30,Moderna,15632
Cyprus,2021-04-30,Oxford/AstraZeneca,84215
Cyprus,2021-04-30,Pfizer/BioNTech,191877
Cyprus,2021-05-07,Johnson&Johnson,2247
Cyprus,2021-05-07,Moderna,21437
Cyprus,2021-05-07,Oxford/AstraZeneca,95460
Cyprus,2021-05-07,Pfizer/BioNTech,237570
Cyprus,2021-05-14,Johnson&Johnson,5608
Cyprus,2021-05-14,Moderna,28312
Cyprus,2021-05-14,Oxford/AstraZeneca,120685
Cyprus,2021-05-14,Pfizer/BioNTech,279734
Cyprus,2021-05-21,Moderna,37386
Cyprus,2021-05-21,Oxford/AstraZeneca,143487
Cyprus,2021-05-21,Pfizer/BioNTech,327094
Cyprus,2021-05-28,Johnson&Johnson,5608
Cyprus,2021-05-28,Moderna,44433
Cyprus,2021-05-28,Oxford/AstraZeneca,159509
Cyprus,2021-05-28,Pfizer/BioNTech,373057
Cyprus,2021-06-04,Moderna,48320
Cyprus,2021-06-04,Oxford/AstraZeneca,169765
Cyprus,2021-06-04,Pfizer/BioNTech,410695
Cyprus,2021-06-11,Johnson&Johnson,6008
Cyprus,2021-06-11,Moderna,54573
Cyprus,2021-06-11,Oxford/AstraZeneca,180681
Cyprus,2021-06-11,Pfizer/BioNTech,446086
Cyprus,2021-06-18,Johnson&Johnson,12041
Cyprus,2021-06-18,Moderna,59510
Cyprus,2021-06-18,Oxford/AstraZeneca,184790
Cyprus,2021-06-18,Pfizer/BioNTech,464507
Czechia,2020-12-27,Pfizer/BioNTech,1254
Czechia,2020-12-28,Pfizer/BioNTech,3545
Czechia,2020-12-29,Pfizer/BioNTech,6996
Czechia,2020-12-30,Pfizer/BioNTech,10472
Czechia,2020-12-31,Pfizer/BioNTech,11778
Czechia,2021-01-01,Pfizer/BioNTech,12039
Czechia,2021-01-02,Pfizer/BioNTech,13305
Czechia,2021-01-03,Pfizer/BioNTech,14219
Czechia,2021-01-04,Pfizer/BioNTech,17795
Czechia,2021-01-05,Pfizer/BioNTech,22287
Czechia,2021-01-06,Pfizer/BioNTech,28110
Czechia,2021-01-07,Pfizer/BioNTech,36055
Czechia,2021-01-08,Pfizer/BioNTech,45999
Czechia,2021-01-09,Pfizer/BioNTech,48012
Czechia,2021-01-10,Pfizer/BioNTech,49764
Czechia,2021-01-11,Pfizer/BioNTech,59571
Czechia,2021-01-12,Pfizer/BioNTech,72944
Czechia,2021-01-13,Pfizer/BioNTech,86419
Czechia,2021-01-14,Moderna,1226
Czechia,2021-01-14,Pfizer/BioNTech,100357
Czechia,2021-01-15,Moderna,1984
Czechia,2021-01-15,Pfizer/BioNTech,113538
Czechia,2021-01-16,Moderna,2310
Czechia,2021-01-16,Pfizer/BioNTech,116588
Czechia,2021-01-17,Moderna,2399
Czechia,2021-01-17,Pfizer/BioNTech,119729
Czechia,2021-01-18,Moderna,2576
Czechia,2021-01-18,Pfizer/BioNTech,133817
Czechia,2021-01-19,Moderna,3350
Czechia,2021-01-19,Pfizer/BioNTech,148251
Czechia,2021-01-20,Moderna,4928
Czechia,2021-01-20,Pfizer/BioNTech,162914
Czechia,2021-01-21,Moderna,5885
Czechia,2021-01-21,Pfizer/BioNTech,179244
Czechia,2021-01-22,Moderna,6080
Czechia,2021-01-22,Pfizer/BioNTech,194885
Czechia,2021-01-23,Moderna,6121
Czechia,2021-01-23,Pfizer/BioNTech,199003
Czechia,2021-01-24,Moderna,6245
Czechia,2021-01-24,Pfizer/BioNTech,201988
Czechia,2021-01-25,Moderna,6442
Czechia,2021-01-25,Pfizer/BioNTech,214344
Czechia,2021-01-26,Moderna,6715
Czechia,2021-01-26,Pfizer/BioNTech,228526
Czechia,2021-01-27,Moderna,7017
Czechia,2021-01-27,Pfizer/BioNTech,241716
Czechia,2021-01-28,Moderna,7136
Czechia,2021-01-28,Pfizer/BioNTech,254724
Czechia,2021-01-29,Moderna,7287
Czechia,2021-01-29,Pfizer/BioNTech,268577
Czechia,2021-01-30,Moderna,7289
Czechia,2021-01-30,Pfizer/BioNTech,270378
Czechia,2021-01-31,Moderna,7290
Czechia,2021-01-31,Pfizer/BioNTech,272253
Czechia,2021-02-01,Moderna,7546
Czechia,2021-02-01,Pfizer/BioNTech,283837
Czechia,2021-02-02,Moderna,7873
Czechia,2021-02-02,Pfizer/BioNTech,297807
Czechia,2021-02-03,Moderna,8601
Czechia,2021-02-03,Pfizer/BioNTech,312420
Czechia,2021-02-04,Moderna,9737
Czechia,2021-02-04,Pfizer/BioNTech,329082
Czechia,2021-02-05,Moderna,10927
Czechia,2021-02-05,Pfizer/BioNTech,343955
Czechia,2021-02-06,Moderna,11185
Czechia,2021-02-06,Pfizer/BioNTech,346871
Czechia,2021-02-07,Moderna,11448
Czechia,2021-02-07,Pfizer/BioNTech,349930
Czechia,2021-02-08,Moderna,12353
Czechia,2021-02-08,Pfizer/BioNTech,364404
Czechia,2021-02-09,Moderna,14006
Czechia,2021-02-09,Oxford/AstraZeneca,1
Czechia,2021-02-09,Pfizer/BioNTech,379711
Czechia,2021-02-10,Moderna,15751
Czechia,2021-02-10,Pfizer/BioNTech,396609
Czechia,2021-02-11,Moderna,19122
Czechia,2021-02-11,Oxford/AstraZeneca,234
Czechia,2021-02-11,Pfizer/BioNTech,415407
Czechia,2021-02-12,Moderna,21356
Czechia,2021-02-12,Oxford/AstraZeneca,633
Czechia,2021-02-12,Pfizer/BioNTech,434134
Czechia,2021-02-13,Moderna,21840
Czechia,2021-02-13,Oxford/AstraZeneca,1072
Czechia,2021-02-13,Pfizer/BioNTech,437764
Czechia,2021-02-14,Moderna,22088
Czechia,2021-02-14,Oxford/AstraZeneca,1275
Czechia,2021-02-14,Pfizer/BioNTech,439673
Czechia,2021-02-15,Moderna,23501
Czechia,2021-02-15,Oxford/AstraZeneca,2024
Czechia,2021-02-15,Pfizer/BioNTech,453185
Czechia,2021-02-16,Moderna,25975
Czechia,2021-02-16,Oxford/AstraZeneca,3191
Czechia,2021-02-16,Pfizer/BioNTech,467238
Czechia,2021-02-17,Moderna,28707
Czechia,2021-02-17,Oxford/AstraZeneca,5237
Czechia,2021-02-17,Pfizer/BioNTech,480372
Czechia,2021-02-18,Moderna,31055
Czechia,2021-02-18,Oxford/AstraZeneca,7231
Czechia,2021-02-18,Pfizer/BioNTech,496290
Czechia,2021-02-19,Moderna,32445
Czechia,2021-02-19,Oxford/AstraZeneca,8967
Czechia,2021-02-19,Pfizer/BioNTech,512261
Czechia,2021-02-20,Moderna,32448
Czechia,2021-02-20,Oxford/AstraZeneca,9636
Czechia,2021-02-20,Pfizer/BioNTech,514718
Czechia,2021-02-21,Moderna,32548
Czechia,2021-02-21,Oxford/AstraZeneca,9828
Czechia,2021-02-21,Pfizer/BioNTech,516461
Czechia,2021-02-22,Moderna,33547
Czechia,2021-02-22,Oxford/AstraZeneca,11436
Czechia,2021-02-22,Pfizer/BioNTech,529932
Czechia,2021-02-23,Moderna,34328
Czechia,2021-02-23,Oxford/AstraZeneca,14171
Czechia,2021-02-23,Pfizer/BioNTech,546220
Czechia,2021-02-24,Moderna,35656
Czechia,2021-02-24,Oxford/AstraZeneca,17106
Czechia,2021-02-24,Pfizer/BioNTech,561768
Czechia,2021-02-25,Moderna,36834
Czechia,2021-02-25,Oxford/AstraZeneca,21462
Czechia,2021-02-25,Pfizer/BioNTech,579681
Czechia,2021-02-26,Moderna,37673
Czechia,2021-02-26,Oxford/AstraZeneca,24811
Czechia,2021-02-26,Pfizer/BioNTech,596913
Czechia,2021-02-27,Moderna,37844
Czechia,2021-02-27,Oxford/AstraZeneca,25429
Czechia,2021-02-27,Pfizer/BioNTech,599664
Czechia,2021-02-28,Moderna,38037
Czechia,2021-02-28,Oxford/AstraZeneca,25901
Czechia,2021-02-28,Pfizer/BioNTech,601877
Czechia,2021-03-01,Moderna,39636
Czechia,2021-03-01,Oxford/AstraZeneca,29919
Czechia,2021-03-01,Pfizer/BioNTech,619084
Czechia,2021-03-02,Moderna,41505
Czechia,2021-03-02,Oxford/AstraZeneca,39307
Czechia,2021-03-02,Pfizer/BioNTech,638442
Czechia,2021-03-03,Moderna,45204
Czechia,2021-03-03,Oxford/AstraZeneca,49043
Czechia,2021-03-03,Pfizer/BioNTech,660197
Czechia,2021-03-04,Moderna,49950
Czechia,2021-03-04,Oxford/AstraZeneca,58398
Czechia,2021-03-04,Pfizer/BioNTech,683830
Czechia,2021-03-05,Moderna,53550
Czechia,2021-03-05,Oxford/AstraZeneca,66775
Czechia,2021-03-05,Pfizer/BioNTech,705894
Czechia,2021-03-06,Moderna,54948
Czechia,2021-03-06,Oxford/AstraZeneca,71259
Czechia,2021-03-06,Pfizer/BioNTech,712927
Czechia,2021-03-07,Moderna,56244
Czechia,2021-03-07,Oxford/AstraZeneca,75394
Czechia,2021-03-07,Pfizer/BioNTech,719682
Czechia,2021-03-08,Moderna,59324
Czechia,2021-03-08,Oxford/AstraZeneca,83270
Czechia,2021-03-08,Pfizer/BioNTech,743108
Czechia,2021-03-09,Moderna,64629
Czechia,2021-03-09,Oxford/AstraZeneca,94469
Czechia,2021-03-09,Pfizer/BioNTech,769081
Czechia,2021-03-10,Moderna,69605
Czechia,2021-03-10,Oxford/AstraZeneca,105365
Czechia,2021-03-10,Pfizer/BioNTech,801190
Czechia,2021-03-11,Moderna,73880
Czechia,2021-03-11,Oxford/AstraZeneca,117140
Czechia,2021-03-11,Pfizer/BioNTech,838063
Czechia,2021-03-12,Moderna,79301
Czechia,2021-03-12,Oxford/AstraZeneca,129374
Czechia,2021-03-12,Pfizer/BioNTech,867413
Czechia,2021-03-13,Moderna,80592
Czechia,2021-03-13,Oxford/AstraZeneca,132365
Czechia,2021-03-13,Pfizer/BioNTech,881418
Czechia,2021-03-14,Moderna,81726
Czechia,2021-03-14,Oxford/AstraZeneca,133271
Czechia,2021-03-14,Pfizer/BioNTech,892562
Czechia,2021-03-15,Moderna,88511
Czechia,2021-03-15,Oxford/AstraZeneca,141302
Czechia,2021-03-15,Pfizer/BioNTech,914727
Czechia,2021-03-16,Moderna,97697
Czechia,2021-03-16,Oxford/AstraZeneca,150026
Czechia,2021-03-16,Pfizer/BioNTech,946034
Czechia,2021-03-17,Moderna,105428
Czechia,2021-03-17,Oxford/AstraZeneca,159027
Czechia,2021-03-17,Pfizer/BioNTech,977083
Czechia,2021-03-18,Moderna,112557
Czechia,2021-03-18,Oxford/AstraZeneca,168339
Czechia,2021-03-18,Pfizer/BioNTech,1010773
Czechia,2021-03-19,Moderna,118617
Czechia,2021-03-19,Oxford/AstraZeneca,177116
Czechia,2021-03-19,Pfizer/BioNTech,1043703
Czechia,2021-03-20,Moderna,119754
Czechia,2021-03-20,Oxford/AstraZeneca,179538
Czechia,2021-03-20,Pfizer/BioNTech,1057168
Czechia,2021-03-21,Moderna,120069
Czechia,2021-03-21,Oxford/AstraZeneca,180012
Czechia,2021-03-21,Pfizer/BioNTech,1065274
Czechia,2021-03-22,Moderna,124350
Czechia,2021-03-22,Oxford/AstraZeneca,186841
Czechia,2021-03-22,Pfizer/BioNTech,1090758
Czechia,2021-03-23,Moderna,128195
Czechia,2021-03-23,Oxford/AstraZeneca,194426
Czechia,2021-03-23,Pfizer/BioNTech,1118928
Czechia,2021-03-24,Moderna,132340
Czechia,2021-03-24,Oxford/AstraZeneca,202145
Czechia,2021-03-24,Pfizer/BioNTech,1149374
Czechia,2021-03-25,Moderna,136374
Czechia,2021-03-25,Oxford/AstraZeneca,209623
Czechia,2021-03-25,Pfizer/BioNTech,1181791
Czechia,2021-03-26,Moderna,138914
Czechia,2021-03-26,Oxford/AstraZeneca,215341
Czechia,2021-03-26,Pfizer/BioNTech,1215624
Czechia,2021-03-27,Moderna,140152
Czechia,2021-03-27,Oxford/AstraZeneca,216217
Czechia,2021-03-27,Pfizer/BioNTech,1226704
Czechia,2021-03-28,Moderna,141704
Czechia,2021-03-28,Oxford/AstraZeneca,216338
Czechia,2021-03-28,Pfizer/BioNTech,1234660
Czechia,2021-03-29,Moderna,147583
Czechia,2021-03-29,Oxford/AstraZeneca,220079
Czechia,2021-03-29,Pfizer/BioNTech,1264414
Czechia,2021-03-30,Moderna,156410
Czechia,2021-03-30,Oxford/AstraZeneca,225389
Czechia,2021-03-30,Pfizer/BioNTech,1296831
Czechia,2021-03-31,Moderna,167394
Czechia,2021-03-31,Oxford/AstraZeneca,230321
Czechia,2021-03-31,Pfizer/BioNTech,1330760
Czechia,2021-04-01,Moderna,178076
Czechia,2021-04-01,Oxford/AstraZeneca,234805
Czechia,2021-04-01,Pfizer/BioNTech,1372834
Czechia,2021-04-02,Moderna,180604
Czechia,2021-04-02,Oxford/AstraZeneca,235362
Czechia,2021-04-02,Pfizer/BioNTech,1389276
Czechia,2021-04-03,Moderna,182302
Czechia,2021-04-03,Oxford/AstraZeneca,235571
Czechia,2021-04-03,Pfizer/BioNTech,1401802
Czechia,2021-04-04,Moderna,183501
Czechia,2021-04-04,Oxford/AstraZeneca,235574
Czechia,2021-04-04,Pfizer/BioNTech,1411815
Czechia,2021-04-05,Moderna,184896
Czechia,2021-04-05,Oxford/AstraZeneca,235645
Czechia,2021-04-05,Pfizer/BioNTech,1419805
Czechia,2021-04-06,Moderna,193343
Czechia,2021-04-06,Oxford/AstraZeneca,238621
Czechia,2021-04-06,Pfizer/BioNTech,1453520
Czechia,2021-04-07,Moderna,201670
Czechia,2021-04-07,Oxford/AstraZeneca,246656
Czechia,2021-04-07,Pfizer/BioNTech,1482397
Czechia,2021-04-08,Moderna,207868
Czechia,2021-04-08,Oxford/AstraZeneca,257882
Czechia,2021-04-08,Pfizer/BioNTech,1533986
Czechia,2021-04-09,Moderna,215415
Czechia,2021-04-09,Oxford/AstraZeneca,269002
Czechia,2021-04-09,Pfizer/BioNTech,1584159
Czechia,2021-04-10,Moderna,216974
Czechia,2021-04-10,Oxford/AstraZeneca,272468
Czechia,2021-04-10,Pfizer/BioNTech,1609607
Czechia,2021-04-11,Moderna,218115
Czechia,2021-04-11,Oxford/AstraZeneca,272959
Czechia,2021-04-11,Pfizer/BioNTech,1627653
Czechia,2021-04-12,Moderna,226683
Czechia,2021-04-12,Oxford/AstraZeneca,281595
Czechia,2021-04-12,Pfizer/BioNTech,1672982
Czechia,2021-04-13,Moderna,237218
Czechia,2021-04-13,Oxford/AstraZeneca,290912
Czechia,2021-04-13,Pfizer/BioNTech,1714774
Czechia,2021-04-14,Moderna,247630
Czechia,2021-04-14,Oxford/AstraZeneca,300838
Czechia,2021-04-14,Pfizer/BioNTech,1760165
Czechia,2021-04-15,Moderna,257070
Czechia,2021-04-15,Oxford/AstraZeneca,309837
Czechia,2021-04-15,Pfizer/BioNTech,1814780
Czechia,2021-04-16,Moderna,267048
Czechia,2021-04-16,Oxford/AstraZeneca,316468
Czechia,2021-04-16,Pfizer/BioNTech,1868029
Czechia,2021-04-17,Moderna,269400
Czechia,2021-04-17,Oxford/AstraZeneca,317072
Czechia,2021-04-17,Pfizer/BioNTech,1890602
Czechia,2021-04-18,Moderna,270280
Czechia,2021-04-18,Oxford/AstraZeneca,317215
Czechia,2021-04-18,Pfizer/BioNTech,1907428
Czechia,2021-04-19,Moderna,277223
Czechia,2021-04-19,Oxford/AstraZeneca,322642
Czechia,2021-04-19,Pfizer/BioNTech,1953999
Czechia,2021-04-20,Moderna,283893
Czechia,2021-04-20,Oxford/AstraZeneca,329247
Czechia,2021-04-20,Pfizer/BioNTech,1998351
Czechia,2021-04-21,Moderna,289315
Czechia,2021-04-21,Oxford/AstraZeneca,336641
Czechia,2021-04-21,Pfizer/BioNTech,2047171
Czechia,2021-04-22,Johnson&Johnson,28
Czechia,2021-04-22,Moderna,295211
Czechia,2021-04-22,Oxford/AstraZeneca,344578
Czechia,2021-04-22,Pfizer/BioNTech,2104738
Czechia,2021-04-23,Johnson&Johnson,248
Czechia,2021-04-23,Moderna,299043
Czechia,2021-04-23,Oxford/AstraZeneca,350704
Czechia,2021-04-23,Pfizer/BioNTech,2156034
Czechia,2021-04-24,Johnson&Johnson,260
Czechia,2021-04-24,Moderna,299859
Czechia,2021-04-24,Oxford/AstraZeneca,351371
Czechia,2021-04-24,Pfizer/BioNTech,2177449
Czechia,2021-04-25,Johnson&Johnson,276
Czechia,2021-04-25,Moderna,301318
Czechia,2021-04-25,Oxford/AstraZeneca,351541
Czechia,2021-04-25,Pfizer/BioNTech,2194365
Czechia,2021-04-26,Johnson&Johnson,818
Czechia,2021-04-26,Moderna,305516
Czechia,2021-04-26,Oxford/AstraZeneca,357065
Czechia,2021-04-26,Pfizer/BioNTech,2240311
Czechia,2021-04-27,Johnson&Johnson,1753
Czechia,2021-04-27,Moderna,311788
Czechia,2021-04-27,Oxford/AstraZeneca,363660
Czechia,2021-04-27,Pfizer/BioNTech,2286446
Czechia,2021-04-28,Johnson&Johnson,3204
Czechia,2021-04-28,Moderna,320193
Czechia,2021-04-28,Oxford/AstraZeneca,370247
Czechia,2021-04-28,Pfizer/BioNTech,2340954
Czechia,2021-04-29,Johnson&Johnson,4809
Czechia,2021-04-29,Moderna,328024
Czechia,2021-04-29,Oxford/AstraZeneca,376579
Czechia,2021-04-29,Pfizer/BioNTech,2404492
Czechia,2021-04-30,Johnson&Johnson,6265
Czechia,2021-04-30,Moderna,331810
Czechia,2021-04-30,Oxford/AstraZeneca,380381
Czechia,2021-04-30,Pfizer/BioNTech,2465786
Czechia,2021-05-01,Johnson&Johnson,6367
Czechia,2021-05-01,Moderna,332995
Czechia,2021-05-01,Oxford/AstraZeneca,380587
Czechia,2021-05-01,Pfizer/BioNTech,2486803
Czechia,2021-05-02,Johnson&Johnson,6394
Czechia,2021-05-02,Moderna,333488
Czechia,2021-05-02,Oxford/AstraZeneca,380700
Czechia,2021-05-02,Pfizer/BioNTech,2507205
Czechia,2021-05-03,Johnson&Johnson,7515
Czechia,2021-05-03,Moderna,336459
Czechia,2021-05-03,Oxford/AstraZeneca,383805
Czechia,2021-05-03,Pfizer/BioNTech,2570866
Czechia,2021-05-04,Johnson&Johnson,9079
Czechia,2021-05-04,Moderna,343527
Czechia,2021-05-04,Oxford/AstraZeneca,387969
Czechia,2021-05-04,Pfizer/BioNTech,2630901
Czechia,2021-05-05,Johnson&Johnson,11047
Czechia,2021-05-05,Moderna,349151
Czechia,2021-05-05,Oxford/AstraZeneca,394096
Czechia,2021-05-05,Pfizer/BioNTech,2697385
Czechia,2021-05-06,Johnson&Johnson,13014
